rssid,url,db_title,found_title
5510,https://voi.id/mobil/518910/wuling-binguo-s-resmi-meluncur-mobil-listrik-kota-dengan-desain-futuristis,"Wuling Binguo S Resmi Meluncur, Mobil Listrik Kota dengan Desain Futuristis","Mandiri Sepenuhnya, BYD Resmi Operasikan Kapal Raksasa Pengangkut Mobil Kedelapan"
4422,https://www.arabnews.jp/en/middle-east/article_156014/,Japan and 11 countries launch movement to bolster finances of Palestinian Authority,Japan and 11 countries launch movement to bolster finances of Palestinian Authority
5510,https://voi.id/lifestyle/519039/tilly-norwood-aktris-ai-pertama-yang-tampil-di-festival-film-zurich,"Tilly Norwood, Aktris AI Pertama yang Tampil di Festival Film Zurich","Sudah Dikaji Hukum, QWER Bantah Tiru Desain Lightstick THE BOYZ"
11705,https://www.cntravellerme.com/gallery/best-villas-in-phuket,9 of the best villas in Phuket,9 of the best villas in Phuket to rent for your next holiday in Thailand
4313,https://www.elmashhad.online/post/view/13/Post/details/184073/%D8%A7%D9%84%D8%B3%D9%8A%D8%B3%D9%8A-%D9%8A%D9%88%D8%AC%D9%87-%D9%85%D8%AD%D8%A7%D9%81%D8%B8-%D8%A7%D9%84%D8%A8%D9%86%D9%83-%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%D9%8A-%D9%88-%D8%A8%D9%85%D9%88%D8%A7%D8%B5%D9%84%D8%A9-%D8%AC%D9%87%D9%88%D8%AF-%D8%AE%D9%81%D8%B6-%D8%A7%D9%84%D8%AA%D8%B6%D8%AE%D9%85-%D9%88%D8%AA%D8%B9%D8%B2%D9%8A%D8%B2-%D8%A7%D9%84%D8%AA%D9%86%D8%B3%D9%8A%D9%82-%D9%84%D9%84%D8%AD%D9%81%D8%A7%D8%B8-%D8%B9%D9%84%D9%89-%D8%B3%D8%B9%D8%B1-%D8%B5%D8%B1%D9%81-%D9%85%D8%B1%D9%86,السيسي يوجه محافظ البنك المركزي و بمواصلة جهود خفض التضخم وتعزيز التنسيق للحفاظ على سعر صرف مرن,تعزيز التعاون المصري – الإماراتي في مجال الطيران خلال اجتماعات «الإيكاو» بمونتريال
274,https://www.mostkbal.com/267670,المستقبل الاقتصادي | ارتفاع مؤشرات البورصة بداية تعاملات الاثنين 29-9-2025,ارتفاع مؤشرات البورصة بداية تعاملات الاثنين 29-9-2025
262,https://eltaameer.com/archives/397204,“الأعلى للجامعات” يعلن نتائج اختبارات المعاهد الفنية للعام الجامعي 2025 / 2026,"""الأعلى للجامعات"" يعلن نتائج اختبارات المعاهد الفنية للعام الجامعي 2025 / 2026"
2517,https://www.sra7h.com/%d8%b7%d8%b1%d8%ad-21-%d9%85%d8%b4%d8%b1%d9%88%d8%b9%d9%8b%d8%a7-%d8%b9%d8%a8%d8%b1-%d9%85%d9%86%d8%b5%d8%a9-%d8%a7%d8%b3%d8%aa%d8%b7%d9%84%d8%a7%d8%b9-%d9%84%d8%a3%d8%ae%d8%b0-%d8%a7%d9%84%d9%85-2/,طرح 21 مشروعًا عبر منصة “استطلاع” لأخذ المرئيات,"طرح 21 مشروعًا عبر منصة ""استطلاع"" لأخذ المرئيات"
1172,https://www.screendaily.com/news,"Screen International News - Film industry news from UK, US, Europe, Asia and The World","“I have one Oscar, who needs two?”: Russell Crowe bats away awards chatter for Hermann Göring role in ‘Nuremberg’"
2705,https://al-sharq.com/article/29/09/2025/وكيل-وزارة-العمل-تستعرض-مع-أصحاب-مكاتب-الاستقدام-آليات-تطوير-الأداء,وكيل وزارة العمل تستعرض مع أصحاب مكاتب الاستقدام آليات تطوير الأداء,‫ وكيل وزارة العمل تستعرض مع أصحاب مكاتب الاستقدام آليات تطوير الأداء
1385,https://bisara7a.com/archives/289077,لحظات مأساوية تُودي بحياة فنانة تركيّة شهيرة,لحظات مأساوية تُودي بحياة فنانة تركيّة شهيرة
3158,https://alahednews.news/post/87652/-%D9%85%D8%B9%D8%A7%D8%B1%D9%8A%D9%81-%D8%A3%D9%85%D9%86-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D9%85%D9%8F%D9%87%D8%AF%D9%91%D8%AF-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-%D8%A3%D9%8A%D9%91-%D9%88%D9%82%D8%AA-%D9%85%D8%B6%D9%89,موقع العهد الإخباري |,"موقع العهد الإخباري :""معاريف"": أمن ""إسرائيل"" مُهدّد أكثر من أيّ وقت مضى"
9571,https://www.alnaharegypt.com/1142864,تعيين الدكتور ”محمد سعيد” عميدا لكلية الهندسة بشبرا جامعة بنها | المحافظات,تعيين الدكتور ”محمد سعيد” عميدا لكلية الهندسة بشبرا جامعة بنها
5510,https://voi.id/berita/518842/puluhan-rumah-rusak-akibat-cuaca-ekstrem-di-malang,Puluhan Rumah Rusak Akibat Cuaca Ekstrem di Malang,Ketua Umum Partai Tamilaga Vettri Kazhagam Vijay Ucapkan Belasungkawa Lewat Akun X
